city,property_type,neighbourhood,listing_url,room_type,guests,bedrooms,beds,bathrooms,bathroom_type,price_per_night,rating,review_count,latitude,longitude,is_superhost,host_response_rate,host_identity_verified,free_cancellation,amenities
"San Francisco, CA, USA",Townhouse,San Francisco,https://www.airbnb.com/rooms/48184964,Entire townhouse,4.0,2.0,2.0,2.0,private,641,4.98,42,37.74827,-122.42557,True,100.0,True,False,"Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Extra pillows and blankets, Iron, TV, AC - split type ductless system, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Samsung  refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Coffee maker: drip coffee maker, Dining table, Coffee, Private entrance, Backyard"
"San Francisco, CA, USA",Villa,Briones,https://www.airbnb.com/rooms/2217142,Entire villa,8.0,4.0,6.0,2.0,private,439,4.86,348,37.9627,-122.1883,True,100.0,True,False,"Bay view, Mountain view, Valley view, Garden view, Bathtub, Hair dryer, Cleaning products, Varies shampoo, Conditioner, Varies body soap, Outdoor shower, Hot water, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage: walk-in closet, closet, wardrobe, and dresser, Ethernet connection, 65 inch HDTV with Netflix, Amazon Prime Video, standard cable, Piano, Game console, Pool table, Books and reading material, Crib, Pack ’n play/Travel crib - available upon request, Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old, Children’s dinnerware, Fireplace guards, Board games, Central air conditioning, AC - split type ductless system, Indoor fireplace: wood-burning, Ceiling fan, Portable fans, Central heating, Portable heater, Heating - split type ductless system, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Large GE Monogram, similar to a SubZero refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Dacor stainless steel gas stove, Dacor stainless steel single oven, Hot water kettle, Coffee maker: drip coffee maker, french press, pour-over coffee, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Private outdoor kitchen, BBQ grill, Sun loungers, Free driveway parking on premises – 6 spaces, Free street parking, Long term stays allowed, Self check-in, Lockbox"
"San Francisco, CA, USA",Villa,Mill Valley,https://www.airbnb.com/rooms/1040797089562667582,Entire villa,10.0,5.0,5.0,5.0,private,1616,4.93,27,37.88088,-122.50027,True,100.0,True,False,"Bathtub, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage, TV, Indoor fireplace, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private entrance, Patio or balcony, Fire pit, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Pets allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Anselmo,https://www.airbnb.com/rooms/1602652674680327221,Entire home,6.0,3.0,4.0,1.0,private,268,4.75,2,37.9822,-122.5685,False,100.0,True,False,"Hair dryer, Hot water, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Board games, Indoor fireplace, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: Keurig coffee machine, Toaster, Dining table, Private entrance, Patio or balcony, Backyard, Outdoor furniture, Outdoor dining area, Free parking on premises, Single level home, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Richmond,https://www.airbnb.com/rooms/1090065254675334371,Entire home,8.0,4.0,7.0,2.0,private,382,4.92,61,37.93975,-122.3336,False,100.0,True,False,"Bay view, City skyline view, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Paid washer – In unit, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage, TV, Piano, Record player, Books and reading material, Pack ’n play/Travel crib, Children’s books and toys, High chair, Children’s dinnerware, Board games, Children’s bikes, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Blender, Rice maker, Trash compactor, Dining table, Coffee, Laundromat nearby, Outdoor furniture, Outdoor dining area, Sun loungers, Free parking on premises, Free street parking, Long term stays allowed, Self check-in, Keypad, Cleaning available during stay, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Townhouse,San Francisco,https://www.airbnb.com/rooms/52175564,Entire townhouse,8.0,3.0,4.0,3.0,private,729,5.0,51,37.78215,-122.39479,True,100.0,True,False,"Hair dryer, Cleaning products, Pantene shampoo, Pantene conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Room-darkening shades, Iron, Clothing storage: closet, Ethernet connection, 43 inch HDTV with Amazon Prime Video, Disney+, Roku, Game console: PS3, Central air conditioning, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, LG stainless steel gas stove, LG stainless steel oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Rice maker, Dining table, Coffee, Paid street parking off premises, Pets allowed, Self check-in, Smart lock"
"San Francisco, CA, USA",Bungalow,San Rafael,https://www.airbnb.com/rooms/16216454,Entire bungalow,8.0,4.0,4.0,2.0,private,422,4.92,553,37.96932,-122.50073,True,100.0,True,False,"Harbor view, Bay view, Lake view, River view, Garden view, Canal view, Marina view, Sea view, Pool view, Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Bidet, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Mosquito net, Clothing storage: closet and dresser, Piano, Chromecast sound system with aux, Books and reading material, Board games, Indoor fireplace: gas, Portable fans, Central heating, Radiant heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 79 Mbps, Dedicated workspace, Kitchen, Samsung refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Bosch gas stove, Bosch single oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Dining table, Coffee, Waterfront, Lake access, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Boat slip, Sun loungers, Free driveway parking on premises – 3 spaces, Free street parking, Private outdoor pool - available all year, open 24 hours, heated, pool toys, Private hot tub - available all year, open 24 hours, Self check-in, Smart lock, Unavailable: TVTV, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/1582443294719421336,Entire home,10.0,5.0,6.0,3.0,private,411,4.91,1,37.71835,-122.44112,False,100.0,True,False,"Hair dryer, Shampoo, Conditioner, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, TV, Pack ’n play/Travel crib - available upon request, Board games, Heating, Exterior security cameras on property, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Toaster, Baking sheet, Rice maker, Dining table, Coffee, Private entrance, Laundromat nearby, Free parking garage on premises – 1 space, Luggage dropoff allowed, Self check-in, Smart lock, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning, Unavailable: Smoke alarmSmoke alarm, Unavailable: Carbon monoxide alarmCarbon monoxide alarm"
"San Francisco, CA, USA",Shared room,San Francisco,https://www.airbnb.com/rooms/1166792440980944630,Room,,,2.0,0.5,shared,413,5.0,4,37.80354,-122.41296,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Hot water, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage, TV, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: Nespresso, Wine glasses, Toaster, Blender, Dining table, Laundromat nearby, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Burlingame,https://www.airbnb.com/rooms/19573470,Entire home,10.0,4.0,5.0,3.0,private,624,4.96,178,37.58717,-122.39185,True,100.0,True,False,"Hair dryer, Shampoo, Hot water, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, TV with standard cable, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Coffee maker, Patio or balcony, Backyard, BBQ grill, Free parking on premises, Free street parking, Private hot tub, Luggage dropoff allowed, Breakfast, Long term stays allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/1371947068420378880,Entire home,10.0,4.0,6.0,2.0,private,668,5.0,22,37.71888,-122.45537,False,,True,False,"Hair dryer, Cleaning products, Shampoo, Body soap, Hot water, Shower gel, Hangers, Bed linens, Iron, Clothing storage: walk-in closet, closet, and dresser, TV, Books and reading material, Mini golf, Children’s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old, Window guards, Outlet covers, Board games, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Electric stove, Stainless steel single oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Blender, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Home,San Anselmo,https://www.airbnb.com/rooms/12565876,Entire home,6.0,4.0,5.0,2.0,private,410,4.97,119,37.97805,-122.57929,True,100.0,True,False,"Valley view, Bathtub, Hair dryer, Cleaning products, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Clothing storage: walk-in closet, 30 inch HDTV with Amazon Prime Video, Fire TV, HBO Max, Hulu, Netflix, Books and reading material, Pack ’n play/Travel crib - always at the listing, Children’s books and toys, Board games, Baby safety gates, Babysitter recommendations, AC - split type ductless system, Portable fans, Central heating, Heating - split type ductless system, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi – 5 Mbps, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Wolf stainless steel gas stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Dining table, Coffee, Private entrance, Private patio or balcony, Outdoor furniture, Outdoor dining area, Free parking on premises, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property"
"San Francisco, CA, USA",Home,South San Francisco,https://www.airbnb.com/rooms/1008674826260066599,Entire home,10.0,4.0,4.0,2.0,private,641,4.97,100,37.66642,-122.40719,False,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Safe, Clothing storage: closet and dresser, TV, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Coffee maker, Wine glasses, Toaster, Dining table, Coffee, Private backyard – Fully fenced, Outdoor dining area, Free parking on premises, Free street parking, Pets allowed, Self check-in, Keypad, Unavailable: WasherWasher, Unavailable: Air conditioningAir conditioning, Unavailable: Private entrancePrivate entrance"
"San Francisco, CA, USA",Home,Alameda,https://www.airbnb.com/rooms/2605225,Entire home,8.0,4.0,5.0,1.0,private,381,4.92,528,37.769,-122.2574,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, Ethernet connection, 55 inch HDTV with Netflix, DVD player, Fire TV, standard cable, Apple TV, Includes Primes Alex also 2 Bose Radios  Bluetooth sound system, Books and reading material, Children’s books and toys for ages 2-5 years old and 5-10 years old, Booster seat high chair - always at the listing, Baby bath, Children’s dinnerware, Fireplace guards, Outlet covers, Board games, Baby safety gates, Ceiling fan, Portable fans, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, General Electric  gas stove, General Electric  oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Beach access, Private entrance, Private patio or balcony, Private backyard – Fully fenced, Outdoor furniture, Outdoor dining area, BBQ grill, Beach essentials, Bikes, Free parking on premises, Free street parking, Paid street parking off premises, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/45975078,Entire home,5.0,3.0,4.0,2.0,private,788,5.0,24,37.7786,-122.44556,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Washer, Dryer, Essentials, Bed linens, Extra pillows and blankets, Room-darkening shades, Safe, Ethernet connection, TV, Sonos Bluetooth sound system, Books and reading material, Pack ’n play/Travel crib, Children’s books and toys, Folding or convertible high chair - available upon request, Children’s dinnerware, Baby monitor - available upon request, Board games, Children's playroom, Indoor fireplace, Ceiling fan, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Barbecue utensils, Dining table, Private entrance, Private patio or balcony, Backyard, Fire pit, Outdoor furniture, BBQ grill, Free street parking, Luggage dropoff allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Condo,San Francisco,https://www.airbnb.com/rooms/42161427,Entire condo,8.0,3.0,4.0,2.0,private,524,4.92,52,37.7579,-122.41959,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, TRESemme shampoo, TRESemme conditioner, Dove body soap, Bidet, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: wardrobe and dresser, 56 inch HDTV with Chromecast, Roku, Amazon Prime Video, HBO Max, Netflix, Sound system with Bluetooth and aux, Portable fans, Portable heater, Radiant heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Mini fridge, Freezer, Dishwasher, Electric stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Rice maker, Private entrance, Laundromat nearby, Shared patio or balcony, Free street parking, Paid parking garage off premises, Self check-in, Smart lock, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Pleasant Hill,https://www.airbnb.com/rooms/1517854560747359854,Entire home,9.0,4.0,5.0,2.0,private,314,4.95,21,37.962,-122.06268,True,100.0,True,False,"Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, Drying rack for clothing, Clothing storage, TV, Air conditioning, Indoor fireplace: electric, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Baking sheet, Rice maker, Dining table, Coffee, Bread maker, Private entrance, Backyard, Outdoor furniture, Hammock, Free parking on premises, Free street parking, Self check-in, Smart lock"
"San Francisco, CA, USA",Apartment,San Francisco,https://www.airbnb.com/rooms/779864432573379846,Entire rental unit,12.0,3.0,6.0,2.0,private,797,4.99,84,37.78337,-122.4724,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, EO Luxury Bath Products shampoo, EO Luxury Bath Products conditioner, EO Luxury Bath Products body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet and closet, Ethernet connection, 75 inch HDTV with Disney+, Hulu, Sonos Arc -- Atmos Soundbar sound system, Books and reading material, Crib, Pack ’n play/Travel crib, Children’s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old, Children’s dinnerware, Changing table, Board games, Babysitter recommendations, Portable fans, Central heating, Radiant heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Samsung French Door Refrigerator w/ Filtered Water refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, GE stainless steel electric stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, espresso machine, Nespresso, Wine glasses, Toaster, Baking sheet, Blender, Rice maker, Dining table, Coffee, Shared beach access, Private entrance, Laundromat nearby, Private patio or balcony, Shared backyard – Fully fenced, Outdoor furniture, Outdoor dining area, Free street parking, Single level home, Luggage dropoff allowed, Long term stays allowed, Self check-in, Lockbox, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/1228671248433557793,Entire home,6.0,3.0,3.0,1.0,private,400,4.92,12,37.72104,-122.44923,True,91.0,True,False,"Bathtub, Hair dryer, Hot water, Hangers, Bed linens, Iron, TV, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Dedicated workspace, Kitchen, Refrigerator, Cooking basics, Dishes and silverware, Freezer, Electric stove, Single oven, Coffee maker, Wine glasses, Dining table, Coffee, Free street parking, Self check-in, Keypad, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Home,Moss Beach,https://www.airbnb.com/rooms/28220083,Entire home,6.0,2.0,2.0,2.0,private,499,4.87,237,37.51691,-122.51226,True,93.0,True,False,"Beach view, Ocean view, Sea view, Bathtub, Hair dryer, Shampoo, Hot water, Washer, Dryer, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, TV with standard cable, Heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Oven, Coffee maker, Beach access, Private entrance, Private patio or balcony, Private backyard – Not fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, BBQ grill, Free parking on premises, Free street parking, Single level home, Self check-in, Keypad, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,San Francisco,https://www.airbnb.com/rooms/24599232,Entire home,5.0,3.0,5.0,2.0,private,492,4.94,169,37.75192,-122.45106,True,100.0,True,False,"Mountain view, Sea view, Valley view, Hair dryer, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Essentials, Hangers, Bed linens, Extra pillows and blankets, Iron, TV with standard cable, Indoor fireplace, Portable fans, Heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Dishwasher, Stove, Hot water kettle, Coffee maker, Wine glasses, Toaster, Dining table, Coffee, Private entrance, Laundromat nearby, Private patio or balcony, Outdoor furniture, Free street parking, Self check-in, Lockbox, Unavailable: WasherWasher, Unavailable: DryerDryer, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Pleasant Hill,https://www.airbnb.com/rooms/1582202205098319038,Entire home,8.0,4.0,5.0,2.0,private,521,5.0,6,37.9552,-122.07803,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Washer, Free dryer – In unit, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: walk-in closet, closet, and dresser, Ethernet connection, TV, Books and reading material, Pack ’n play/Travel crib, Board games, Babysitter recommendations, Outdoor playground, Air conditioning, Indoor fireplace, Heating, Noise decibel monitors on property, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Gas stove, Oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Dining table, Coffee, Private entrance, Laundromat nearby, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Free parking on premises, Free street parking, Private hot tub - available all year, open 24 hours, Pets allowed, Luggage dropoff allowed, Long term stays allowed, Self check-in, Smart lock, Cleaning available during stay, Unavailable: EssentialsEssentials"
"San Francisco, CA, USA",Rooms,San Francisco,https://www.airbnb.com/rooms/51048784,Room,,2.0,2.0,0.5,shared,308,4.94,51,37.7743,-122.4364,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Drying rack for clothing, Clothing storage, 32 inch TV with Netflix, Books and reading material, Board games, Indoor fireplace: gas, Ceiling fan, Portable fans, Portable heater, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Kitchen, Frigidaire  refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stainless steel gas stove, Oven, Hot water kettle, Coffee maker, Wine glasses, Toaster, Baking sheet, Rice maker, Dining table, Coffee, Laundromat nearby, Shared patio or balcony, Shared backyard – Fully fenced, Outdoor furniture, Luggage dropoff allowed, Smoking allowed, Long term stays allowed, Host greets you, Unavailable: Lock on bedroom doorLock on bedroom door, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning"
"San Francisco, CA, USA",Home,Half Moon Bay,https://www.airbnb.com/rooms/43349894,Entire home,6.0,3.0,3.0,2.0,private,513,5.0,141,37.495,-122.457,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Various shampoo, Various conditioner, Various body soap, Hot water, Shower gel, Free washer – In unit, Free dryer – In unit, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet, Ethernet connection, 65 inch HDTV with Disney+, HBO Max, Netflix, Books and reading material, Crib, Pack ’n play/Travel crib, Standalone high chair - available upon request, Board games, Indoor fireplace: gas, Central heating, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Fast wifi – 88 Mbps, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, Stove, Oven, Hot water kettle, Coffee maker: drip coffee maker, Wine glasses, Toaster, Blender, Barbecue utensils, Dining table, Coffee, Shared beach access, Private patio or balcony, Private backyard – Not fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Private BBQ grill: gas, Beach essentials, Free parking on premises, Free street parking, Long term stays allowed, Self check-in, Smart lock, Unavailable: Exterior security cameras on propertyExterior security cameras on property, Unavailable: Air conditioningAir conditioning, Unavailable: Private entrancePrivate entrance"
"San Francisco, CA, USA",Home,Castro Valley,https://www.airbnb.com/rooms/50658615,Entire home,6.0,3.0,3.0,2.0,private,274,4.95,129,37.70281,-122.09493,True,100.0,True,False,"Bathtub, Hair dryer, Cleaning products, Shampoo, Conditioner, Body soap, Hot water, Shower gel, Free washer – In building, Free dryer – In building, Essentials, Hangers, Bed linens, Extra pillows and blankets, Room-darkening shades, Iron, Clothing storage: closet and dresser, Ethernet connection, 65 inch HDTV with Roku, Baby bath, Air conditioning, Ceiling fan, Central heating, Exterior security cameras on property, Smoke alarm, Carbon monoxide alarm, Fire extinguisher, First aid kit, Wifi, Dedicated workspace, Kitchen, Refrigerator, Microwave, Cooking basics, Dishes and silverware, Freezer, Dishwasher, GE Profile stainless steel double oven, Hot water kettle, Coffee maker: Keurig coffee machine, Wine glasses, Toaster, Baking sheet, Blender, Barbecue utensils, Dining table, Coffee, Private patio or balcony, Private backyard – Fully fenced, Fire pit, Outdoor furniture, Outdoor dining area, Private BBQ grill: gas, Free parking on premises, Single level home, Pets allowed, Long term stays allowed, Self check-in, Smart lock"
